CalatogId,UserId,Rate,
5015,"7eca0b30-779a-47b9-bb7b-01022b29106c",92,
5127,"3a41cf0a-5128-4c00-a5c1-72258d9476b8",88,
3185,"b79a5770-89a0-420e-abf4-91b028d945af",67,
4154,"ca8f933f-b9f1-443d-b415-c30f47643fa0",49,
5450,"7faca0ca-2ee1-4450-832e-445b5ce9ca61",73,
4172,"edeadb50-c9e9-4ec2-8f1a-7a73004f4ced",67,
4152,"a503f1ac-c172-41bc-91c7-d00d981b971f",96,
4715,"6f067b1a-3c3f-495b-be7b-c65210658c89",46,
2935,"87e93686-f0d6-41c1-a1cf-becf2e12a346",38,
5223,"f0e4683a-a43f-44da-934b-1d322e69a83f",56,
2462,"c4393ea8-90a6-4235-bc15-e1f3940421c7",19,
1748,"305e3183-98d2-49fa-a1f8-da820a41868c",23,
3087,"9e068113-9954-4312-b428-b79f7fed7920",91,
5476,"a66be661-3ffa-45e9-b500-15ecf169da58",79,
2055,"6b74b05a-d839-460f-a18a-a446db4f4b7a",56,
3753,"38a45d1b-0787-4b57-9c7e-11933725e640",39,
4202,"2a5d3a11-004e-4a22-b2ac-3f61cd6300c3",78,
4260,"b48b0b36-e786-47e8-89cc-27bafa92120f",29,
3627,"49655fdf-ab1c-42b4-bb8f-d6d5b4c26550",10,
2612,"0dedd7fc-d36d-4163-a215-72755194fb0e",84,
3005,"4ab47990-3ed4-4fbf-82de-2b05ec92e2f6",41,
4002,"ee3cf440-84e7-45aa-991c-0a83574ad405",15,
3267,"03e5d542-55ae-4d88-85db-2d281b5b2170",75,
4556,"48442be7-ac95-4749-85b1-8a50e58b23bc",48,
3546,"83914558-9508-4e16-8080-aab352ffe009",59,
3982,"1d7140f9-055a-4cdd-b880-aa696fd1a662",1,
5428,"70dc5c9b-34d7-4f11-a372-9931469e5299",52,
1470,"9bb1f898-3577-48cb-b7c5-b61a3831ecca",50,
1380,"47a3eff8-e01b-4114-a785-12f87568b6fa",27,
4511,"fa7fef65-9954-409d-b68d-e185c2b11f32",74,
3431,"c4393ea8-90a6-4235-bc15-e1f3940421c7",98,
1003,"26b12db4-283b-4bd5-ac6d-09d76b48a36a",65,
1401,"c7741002-0b3f-4501-ac0f-3ec4236c9f34",52,
2141,"6c3aa57a-727f-4b42-9a36-265d0c9ef49f",43,
792,"95b3f3d0-19fa-4f60-835b-201256b11ad0",13,
2678,"bac31c26-863b-4a04-8057-85021cb9622c",85,
853,"a7e37059-225b-4e81-849f-b8b058e6541c",53,
1875,"197c2c6e-216a-4e9f-b8f0-0198b025bc2b",1,
2625,"c9773ea0-7b9f-4f1e-89d2-e35d1699ffba",9,
3056,"a80edbec-ad05-409a-b1dc-797bbd628eb3",1,
407,"bfb1bd07-7f24-443a-9e7e-10a2811d92f1",99,
64,"56d86003-0835-46e2-b766-192490a9a64c",57,
609,"00784292-cc81-4075-9275-21099a567471",94,
418,"c9bf1d40-0b5f-498d-9fcc-097665c696e8",70,
2913,"e2e020a0-2b6c-4df6-acdf-14d79044bd20",12,
3305,"acbc37ee-e03a-40cc-9e91-f2abe198b01a",72,
2008,"83cbe135-5520-41a0-a1fe-e44aeb979dc8",1,
1519,"f6ca721b-0954-493f-937b-4713638d6a6c",96,
443,"c44f5293-8de6-4a10-80b4-86243cf0cc5c",17,
3290,"97fc03b9-5ebd-4d29-ad3f-5a26ced23aef",5,
3144,"5a563d8c-c835-4fad-b8f4-b00c412ace52",11,
3696,"1de00110-9c5e-495f-9878-9fd88439c09d",56,
3368,"9b28930f-d125-46c8-a8e6-f5d7eb70202d",65,
2148,"b02f2cf7-2e82-4f3d-8c1f-699afad060d5",58,
3133,"4acdf52e-21e4-44d3-b498-6ce12ac3e20f",80,
2769,"090c37ed-c3da-4a32-8b73-7c3d8863a047",84,
5099,"8d86f61b-39b6-4444-95ee-1d6ad99092c9",65,
1616,"afdeefa9-bfac-4cfa-b416-228beb29b03b",80,
3066,"8d86f61b-39b6-4444-95ee-1d6ad99092c9",21,
178,"8e2f1020-e0b3-40d4-aab9-b70a11b12341",84,
2448,"f8293a6d-f0b2-4b98-833d-f7ad1ea0b362",48,
5507,"ecbe245b-d388-48f2-9429-cbf4341f2a70",81,
4180,"3d5aa4da-f96b-4c5d-a6d7-a28bb5e67463",63,
526,"4eac8a1d-f231-4f9d-ae0b-dd7423c92e42",67,
543,"b2b57a25-74a1-4b1b-9661-f8fd04f42beb",4,
3042,"cf780a15-bbf8-4674-b2bc-ccf3301e5d78",39,
5508,"7cf2b61f-c271-467c-ae30-6c53d37ec904",74,
2194,"1895474e-873e-4e32-b993-0281d9225f1e",44,
4279,"6a6080b3-8186-4f88-a2f8-10be2aac2011",65,
805,"2b57aa42-35bb-45de-bab2-dc6d64902f62",3,
2975,"38d642f6-b550-4e50-ab7e-02c08ea20114",55,
278,"b6049e23-4eed-4cbf-a159-6e151c787fe8",49,
5230,"090c37ed-c3da-4a32-8b73-7c3d8863a047",18,
426,"82ad02c8-1dee-4896-9183-17a44173feb1",92,
338,"cb63b33d-29c9-4a62-bbe7-022cd92cff83",52,
615,"83618bd9-b133-4a4b-a62e-5baccbbca7d8",56,
974,"54f05e7b-3b0c-42e1-be13-9c00d6c67cb0",2,
3764,"a53cda0e-4591-4a35-8256-1c5ff9c92d93",43,
2358,"72ed7ad1-7dfb-43a2-8005-8e1829fef753",98,
5366,"b15ab155-855b-49c4-96dd-a141f727ced2",8,
3302,"9ff5b7a8-f0e7-496b-b4de-b5af291eb8ef",49,
4082,"568eddf5-c3d3-4235-9835-073c09dfff01",17,
4135,"f0e4683a-a43f-44da-934b-1d322e69a83f",87,
3245,"dc67e603-1fbd-461f-b9dc-d65de452e28b",65,
5494,"ef912e55-ec39-4154-ab93-790312c78179",63,
3450,"b76488c7-fb30-40b1-b5d3-1993ffbfc888",36,
2327,"4ca7575c-efe9-4738-9b9b-4aa1119a2a41",1,
2888,"0b64fc7a-feb0-4f3c-bdc1-61f46de26ddb",36,
3903,"7faca0ca-2ee1-4450-832e-445b5ce9ca61",47,
2077,"5db4ba92-7ed3-4f9f-af78-4b2f2de8708a",57,
5175,"24ce2285-1f1a-4fc1-a5bf-2a1329f0dff9",83,
3791,"c16b2813-24fc-402d-aa57-c9eb4e592b05",18,
3026,"3a94c9ed-8bae-4829-a850-5676b4ce38d0",77,
1660,"118e4907-4741-43a0-9b2a-1b8d91f09b85",79,
956,"36125e25-1ee7-4886-8a51-091c3da14d8d",42,
1750,"7c3def3d-1812-4571-a6e9-708a4cb199f0",41,
5506,"0dedd7fc-d36d-4163-a215-72755194fb0e",14,
4932,"b802424a-d8a1-40a5-bc50-30219dac987a",55,
5527,"f67c64dc-ac69-44a3-8ed4-9e2876f516a6",44,
681,"f3bc9041-5a6c-40ff-881e-f43e9da33cdc",27,
3362,"2b57aa42-35bb-45de-bab2-dc6d64902f62",69,
2081,"ca4fa2b7-f0a0-48f7-bdab-7a34a9a01eba",57,
3287,"1b23709f-6b97-4961-a2ca-db1317bd0e69",98,
379,"79a4571d-975e-42ff-a496-9a243450bfff",71,
2398,"a503f1ac-c172-41bc-91c7-d00d981b971f",22,
5020,"10e5a7bd-4ada-48ba-aa3e-953e6a1507e0",28,
3263,"3781da27-7ad9-46d9-ae1a-8b70abe75288",70,
5123,"4b96c0a6-6872-44a5-8bd9-d7abb085eebe",1,
542,"79a4571d-975e-42ff-a496-9a243450bfff",63,
1693,"5215cd42-bcfa-4574-9a55-130a4dbb084c",15,
437,"7b2a08bb-2064-4036-a0e8-89a7713d2a29",44,
3908,"fe0db2ab-9fb8-4739-bbc4-530e8fbae286",98,
1416,"e128ce85-6e25-472f-b9a5-67439c2fb458",4,
258,"b1726ef5-9a64-4aaf-ac60-781c67fba9ec",2,
5024,"dbfea8fd-ad0f-48cb-9925-a9f84dac6c0c",99,
2430,"f51da5a3-ba9a-4830-8437-d1c77b93280d",98,
2879,"dcabd462-5685-41d4-b9aa-dfde05d8af9e",79,
4852,"1551154e-544a-4833-a4fd-fa54aee882ce",29,
2154,"d21d1b98-ccde-46c8-aa09-dd8f84ba7ef3",49,
832,"9ac277b1-d23d-418b-b24b-d56a0889c7e0",60,
2642,"602a559b-c8a9-4c3e-abce-5e85a53e1d71",0,
907,"ef8639ce-a339-48f4-9d9c-bbde788f3450",46,
1890,"e136eae7-2fe1-4ba5-bf5b-69822d70f71d",3,
3784,"7a94e27d-bfea-4afe-8748-9d648bce1733",27,
4862,"8bfb4d07-5ff2-4941-a1dd-3db7f28abafa",21,
807,"a53cda0e-4591-4a35-8256-1c5ff9c92d93",31,
1935,"26b045c3-346a-4064-91c7-a4ee5eedf3ba",93,
1816,"3596b0cb-2d50-4d82-89db-493231f55813",31,
5082,"47a3eff8-e01b-4114-a785-12f87568b6fa",30,
5389,"badd2468-ca0c-434c-bad7-eeae64bad1af",52,
4708,"0a91bf2b-9934-47e1-93a4-b70c28976a5e",66,
5357,"30045b6f-9049-4179-826e-c2f0707c8420",64,
494,"ffacf000-b5cd-43d8-b3b9-133a54804be5",49,
1566,"d42d37f9-e486-466b-9c35-9726bf3fd5dc",29,
3927,"cb4b3bc3-44fc-499a-b76c-4960426ff98d",56,
3861,"1895474e-873e-4e32-b993-0281d9225f1e",21,
4769,"fe94b4c0-f8a6-4916-8264-6b65e6efa983",0,
881,"8700962a-8a89-484c-b764-3b63d959918a",14,
5037,"f6032e63-fea3-47ad-b0e5-fbeb1e18119e",79,
1145,"bd3f9d5e-8c5c-41ba-a0b3-b962804573f7",55,
1243,"49bfe51d-ce03-4119-9843-9c7cc236931b",34,
971,"c7741002-0b3f-4501-ac0f-3ec4236c9f34",73,
1638,"d80f0475-9978-4607-8aea-2d801ba7a335",7,
4676,"941dddff-693f-4a7d-9de6-00f2abed42d2",85,
5257,"4ecf7ef9-95e2-457d-a3a6-257d06af9eb3",35,
3684,"2be79089-4744-4a5e-a3dc-89b714b53493",33,
3574,"0b64fc7a-feb0-4f3c-bdc1-61f46de26ddb",17,
3152,"0fadca66-dd96-4036-b4ca-fd5bf1f30749",66,
1758,"93213571-8e25-4541-8184-81a11edb94ee",21,
2412,"48f3195f-67b0-41de-922e-8526e61cfea1",58,
4501,"a53cda0e-4591-4a35-8256-1c5ff9c92d93",44,
2774,"cb329712-fa07-4d11-921f-511639a0b325",3,
856,"b6049e23-4eed-4cbf-a159-6e151c787fe8",21,
159,"0a91bf2b-9934-47e1-93a4-b70c28976a5e",79,
1383,"95b3f3d0-19fa-4f60-835b-201256b11ad0",32,
4693,"33c9a749-8b44-4deb-bf5f-0e8514d8cab3",98,
4904,"5129c3f4-c64d-4d0b-8700-0687a467edee",31,
42,"5b69efe9-1874-45a4-96bf-9adbea8ad431",93,
3674,"433e2985-107c-4318-adbb-a79525d60ce9",75,
3991,"e136eae7-2fe1-4ba5-bf5b-69822d70f71d",46,
5152,"81919f24-641f-485a-91fa-3dc804a77e51",70,
2428,"9c92ece3-a57e-4376-b288-175e8a7b5693",36,
2879,"c2b79caf-ee2b-45e2-8335-7eb2b2a4d740",85,
4030,"83658423-ee8a-4608-95e8-4e007e9e8094",53,
3154,"8a84c2e8-e51c-49c8-936f-b3c71c3e8679",57,
5550,"3c0c1b8f-c12c-4187-ab81-06fdf3a04c11",99,
3393,"8d87a1c1-357a-4209-b9c0-8278f43e32e3",48,
5065,"894a1e3f-3ff3-4bfb-a535-7b212fb9f398",78,
4906,"c1b2f62f-1f71-47f3-81f2-c8ec167b21e7",46,
1058,"8c77bf76-a9a8-4ead-8516-454d91fb3ed5",97,
2212,"956d1b92-3b13-4afd-8d25-eef10bbd9462",37,
5343,"c0bea226-ccd1-4350-8779-6e6f419081d6",45,
1311,"d0a9e16b-3f01-49df-9a1e-c0d4064ebe33",60,
4436,"feabf733-b297-4c6c-9abc-d1ab1ff5ac34",16,
579,"443358fa-60e3-434a-b81b-212be5b0145f",16,
2064,"e0db22f1-352c-4124-af74-b282cc80282d",48,
3240,"5bfa5850-5129-4ac0-9b6d-48fde5b505d2",86,
4765,"e0a4d72c-f947-4666-9d7d-11b6dc48723b",43,
4286,"9eb2d796-5662-4a8d-bc12-1c546b4a8f3a",89,
3655,"941dddff-693f-4a7d-9de6-00f2abed42d2",5,
2279,"15522eab-785c-4247-a8e9-18882d409ec3",95,
2698,"72f38c95-d519-4f64-ae6d-6f0e37cccdf7",51,
2288,"479dee6e-8386-4f79-87b6-4ea56fb43e62",25,
628,"ae188b1a-cad1-4082-b65c-ec2e7457b70d",5,
80,"95b3c17a-f796-44f8-93c2-0fa4c10b499a",83,
944,"9dc02768-949e-47b1-9518-12d78a239a83",4,
15,"e3cff10b-3fd0-46aa-b492-081f4fe73b78",92,
3457,"ebba9257-5c3c-46d8-8402-986ffbb0a265",73,
5226,"748ecd97-4565-4f7f-aac8-ce5fbfff8aa0",28,
4693,"517334e5-ec97-450c-a9cf-51e14aa2dd5b",73,
4364,"e8ef2738-8398-4ffe-9a4d-f335114ec2ce",40,
2603,"e5d37905-6d6f-42da-a440-4d6e032c6bbb",51,
514,"7c742cf7-f4f7-463f-860d-07a43b285616",79,
1729,"f4523fca-20a1-42f2-9675-bf217996b52a",38,
4619,"16663c95-a17d-4f6a-a0cb-0d3c55f44d2c",46,
2510,"52d44c12-6fde-4c49-b416-c1cf6ee9df3d",74,
4502,"70713547-abe2-468c-8676-b975122e5575",81,
35,"e506591d-bbee-4901-89b2-49761324c078",70,
125,"83cbe135-5520-41a0-a1fe-e44aeb979dc8",95,
5275,"5e8512af-4a7c-4917-9de4-d1571b353d2a",33,
264,"68ce6cea-846f-43f6-a6f5-23f927c0ce78",70,
1067,"0e1193c5-1b37-4a30-8bb5-78582927a9a2",75,
1462,"30045b6f-9049-4179-826e-c2f0707c8420",23,
387,"58b1db95-5ae3-434e-b7f0-0dc9096a113d",53,
5127,"e35cf7c7-7ef9-4f10-b79f-ee4f483475af",35,
26,"f09d0c98-c3d0-4698-b013-e951d133b4d9",60,
425,"6c653ce3-659a-495a-a5c5-384e2b485920",92,
1238,"6e4f2070-3216-45cf-884a-414c481645d6",18,
2189,"620ac145-9d0b-460e-bda8-0706c492f6fa",33,
3921,"a5e75692-97e4-4625-b679-80319bf889c7",78,
3961,"5259d16d-b930-4c56-be2c-850fb180894c",89,
889,"83b934e4-f01c-460e-b518-d6f5bc73c2f6",0,
78,"1551154e-544a-4833-a4fd-fa54aee882ce",98,
3185,"e38247bb-7b66-4222-9989-2ba192381e26",7,
99,"17645b32-b7d9-45be-a23f-defbe71a0328",35,
755,"c8b56dd9-60ae-46f4-843d-72a74452fac7",16,
4450,"feabf733-b297-4c6c-9abc-d1ab1ff5ac34",6,
52,"eb00fca3-ac18-4e14-9edf-d26acbbdb55a",75,
737,"c16b2813-24fc-402d-aa57-c9eb4e592b05",98,
2,"a01ca6ce-479a-4a83-8ead-91bb570ec47e",32,
1825,"5ac58c2b-d2c0-4f33-bdf4-49d7a23599be",93,
2865,"15522eab-785c-4247-a8e9-18882d409ec3",97,
2925,"2ff105a1-3878-4cc7-be87-ccdacb376fd9",79,
4994,"53a3244e-b776-43f9-84a9-b6e9b54497bf",37,
401,"b7533010-e9fc-48c9-aadb-89a5b4c29d98",39,
2853,"fe395969-9c21-47ec-9aa9-14da40c179a9",99,
820,"e0db22f1-352c-4124-af74-b282cc80282d",92,
1898,"72e9b50a-702f-4661-b8f5-3de24b65d3e6",69,
3064,"caacf43e-2829-4ff4-a370-667942f734e9",32,
377,"d6b4af75-5f7e-417d-8e43-442611c86a4b",26,
5043,"d2f8160f-7f86-4636-9b52-32a49828639a",8,
955,"9223ebc3-3d5c-4d61-adc3-f989fd85e3b6",80,
1576,"8ff8ee68-2e6a-4c57-a45b-b0af9a012b5e",80,
1549,"ef9edd11-ba10-4de5-8c6e-2da1dd7b9dd8",70,
1116,"49374652-c4fc-4d90-8d54-aa90d8e3185c",72,
4895,"c9773ea0-7b9f-4f1e-89d2-e35d1699ffba",64,
632,"57e129c2-e308-4c25-b438-17a8b190c6b5",84,
2847,"9635c114-fc4c-4255-a76f-de19535b6ca6",11,
1475,"5567d8f4-d5ac-429f-b5d5-58b47735457a",93,
3254,"4ecf7ef9-95e2-457d-a3a6-257d06af9eb3",41,
796,"79d6d789-dd37-4589-9ab5-639bcda4c166",1,
3006,"07dba3c4-ca43-4b57-9487-771906cede5b",24,
515,"18314a69-1828-48ce-9ff5-b7fa50285082",98,
3669,"595fbd8b-fb3f-4071-b388-4cb9bde64c70",69,
592,"23856fa0-dfd0-4f8d-8608-3e8e7f1ed0a1",95,
1882,"fca2c2c9-fb6a-4230-b40a-5ed02f5fbfa4",83,
1112,"68653932-5423-4323-b2f5-cb1efd4581ab",5,
712,"af08922d-0c82-4065-9311-6f97cf6ce288",2,
3375,"48b7537b-ac42-459b-b4f4-f119393e5a26",46,
1680,"755a5283-03ec-4c21-a495-d7d5fcfedb13",84,
4392,"2a0b951f-f810-437d-b137-19e004e1b0f7",14,
5431,"d42d37f9-e486-466b-9c35-9726bf3fd5dc",56,
4002,"25e10ff5-2184-4ad9-9db7-e142a4d4a71d",91,
1620,"1b90d211-cb0e-4b69-aaf0-777e9308c6ce",28,
2640,"d6024d0f-f56e-4289-ad05-9774c6bf1d27",93,
5468,"64b8d771-2646-4f73-a324-bd255ef28af7",32,
1187,"1a2982a6-164a-46b4-b4d6-cc3f65c4a479",39,
2788,"e3cff10b-3fd0-46aa-b492-081f4fe73b78",38,
88,"b76488c7-fb30-40b1-b5d3-1993ffbfc888",12,
3230,"2ff105a1-3878-4cc7-be87-ccdacb376fd9",35,
2810,"894a1e3f-3ff3-4bfb-a535-7b212fb9f398",56,
2869,"e2e020a0-2b6c-4df6-acdf-14d79044bd20",94,
402,"c053b089-e6af-4d41-a69c-66fb6e163725",93,
2326,"ffff72cf-f0e1-4937-8808-260415a292f1",27,
2902,"c1b2f62f-1f71-47f3-81f2-c8ec167b21e7",69,
4845,"9e068113-9954-4312-b428-b79f7fed7920",99,
1400,"55835577-1fb3-4b51-9509-b74c98a4a16d",95,
368,"2e2659ef-b898-4130-bb9c-72fb3295f15c",37,
2138,"8d86f61b-39b6-4444-95ee-1d6ad99092c9",8,
1762,"afdeefa9-bfac-4cfa-b416-228beb29b03b",35,
5494,"c73fdb92-a3b2-4b7e-ba74-4bd42a909cde",71,
2880,"07dba3c4-ca43-4b57-9487-771906cede5b",90,
2035,"5a0b3495-066a-45a0-b43b-ff50a5e6d7dd",61,
4717,"197c2c6e-216a-4e9f-b8f0-0198b025bc2b",12,
2372,"395e3e2e-74b1-4a35-abb9-3a8fb6a99f43",16,
1427,"aa5e4a0a-108f-4355-9fd4-e6d2d48695d2",47,
4700,"f13aab14-b823-40dd-9785-b8052fa8b5a1",51,
1399,"cfb8d2d5-7315-4221-9bde-c1556ecb5692",44,
4119,"9064a20b-f7d2-423c-8b55-bdeccde71453",8,
4238,"e6f5829a-ae69-407b-bcbd-6b3feb37bc2d",39,
1124,"a79d8d92-e4b1-48db-a67e-d4ae47b6b11d",5,
2683,"cb6b657b-2adb-4e0d-bf29-769af7d0fcc0",6,
4406,"4bddb5b8-bd90-448d-a18a-c63d70b83d08",49,
4124,"61ae0adf-babf-4036-a644-86f57048ea45",61,
2008,"317e721d-9733-4c33-a6eb-e91187e6efb4",12,
1831,"806c03f0-c41e-4f2e-96e4-d2faf0f61684",72,
4927,"b360eef2-0540-4c81-8f8a-ef6829be5953",63,
622,"b1726ef5-9a64-4aaf-ac60-781c67fba9ec",22,
568,"99b343f3-46cd-41e6-817e-0c79b0d83792",73,
3657,"0b64fc7a-feb0-4f3c-bdc1-61f46de26ddb",90,
3366,"21c57309-82da-42f0-a0a2-2c3a870a600b",87,
2506,"305e3183-98d2-49fa-a1f8-da820a41868c",64,
1963,"e7901d8d-326b-4b31-b734-630fedb9f25b",38,
3336,"12480f9b-c06d-44d8-b4db-a6a8be14fd81",84,
1691,"b0081c0e-ceb1-43a7-8926-430c3988ba0e",51,
5420,"54f05e7b-3b0c-42e1-be13-9c00d6c67cb0",45,
1926,"79e23665-a85e-44e6-b211-4cc131bbacb6",82,
2504,"711bb4ae-4dc3-4abc-8ee2-03ea651e35dc",12,
1751,"35297652-88a3-4c8e-80fa-772ff6159cda",46,
2864,"a1998650-d9e0-48fc-ab77-1a52d438d80d",94,
1269,"4a59ad7e-2a3d-42e3-9452-eaba0baf882f",98,
587,"40e30e38-04a2-4aad-9d38-10bbd5bf3c8a",42,
4133,"22aefb59-7f89-4997-8962-163c43b23d20",16,
1499,"aa3c00db-4f9a-4b1f-9219-a5b9276377f9",91,
3482,"4ded458d-e0e4-48fa-ad12-daf89c8926d2",8,
4540,"837e62fe-7197-4e77-9ee4-04512a84b115",91,
228,"9ff5b7a8-f0e7-496b-b4de-b5af291eb8ef",66,
1140,"e13b9ac3-be9e-42d2-b481-d02e195ee972",34,
3050,"b7533010-e9fc-48c9-aadb-89a5b4c29d98",76,
4971,"d6abb14f-dabd-457f-a870-c133e3a99967",79,
1869,"bfbfc3b3-3152-4822-a930-6941b7771e68",66,
3246,"b79a5770-89a0-420e-abf4-91b028d945af",71,
1176,"abed2c13-dd91-43ab-84ad-d7c62dbda9e1",70,
3285,"e128ce85-6e25-472f-b9a5-67439c2fb458",76,
4817,"b69c2f58-af68-48da-bdd9-dae45b734919",49,
2410,"cdb3925f-9b6b-403d-8fe4-c2acdce4d4d5",3,
329,"87dcc251-485b-436e-84ce-20820cd5943e",47,
4533,"ece10804-929c-4260-8f79-ded63475986a",32,
2068,"f67c64dc-ac69-44a3-8ed4-9e2876f516a6",85,
3490,"79d6d789-dd37-4589-9ab5-639bcda4c166",33,
2420,"ef9edd11-ba10-4de5-8c6e-2da1dd7b9dd8",98,
2198,"e6f5829a-ae69-407b-bcbd-6b3feb37bc2d",48,
1544,"d6abb14f-dabd-457f-a870-c133e3a99967",40,
1098,"77e11422-2995-41b4-a250-1c8796453041",3,
4739,"31f8adc3-cda1-47b1-819b-e15c5c8f2bac",98,
3956,"ad03b687-69b8-44c8-9abe-75a7728f5139",35,
4385,"5c32b6d7-6cc0-4778-8366-498aaa4c5b49",45,
2212,"5eedbdd2-60d0-49a1-ba92-3b90477157db",65,
1365,"ebba9257-5c3c-46d8-8402-986ffbb0a265",22,
640,"1a2982a6-164a-46b4-b4d6-cc3f65c4a479",98,
631,"1d7140f9-055a-4cdd-b880-aa696fd1a662",10,
1253,"21c57309-82da-42f0-a0a2-2c3a870a600b",76,
4657,"bac31c26-863b-4a04-8057-85021cb9622c",57,
4302,"a503f1ac-c172-41bc-91c7-d00d981b971f",19,
5536,"34fa8a8f-34af-442d-8e12-b47c8e407cff",59,
5299,"2615d3cd-305f-4032-b79f-b3c025b1cc56",50,
2665,"acbc37ee-e03a-40cc-9e91-f2abe198b01a",35,
2420,"b79a5770-89a0-420e-abf4-91b028d945af",13,
795,"8d86f61b-39b6-4444-95ee-1d6ad99092c9",1,
5184,"df3870d4-1b71-41fe-8939-0c3ce5e1c8f7",94,
5249,"de481c81-a577-4c78-b3f8-3fdf377a4a23",23,
4138,"4fa33ff0-89fb-4b0a-bb04-dc9065d037d5",53,
4418,"933b4284-543b-4f52-a74d-f557aae1c70a",5,
2741,"755a5283-03ec-4c21-a495-d7d5fcfedb13",66,
4682,"b15a1bd4-202f-43b8-b7ad-c423404f9e63",67,
3506,"81919f24-641f-485a-91fa-3dc804a77e51",16,
5348,"cef9872b-e2b4-450e-bfd0-f29045f6ba6b",58,
5470,"e0db22f1-352c-4124-af74-b282cc80282d",52,
360,"973a6ae3-8c41-4e07-b23b-0daab222239c",23,
27,"ec5b88af-8bde-4c52-a531-ed074a5d9ecc",23,
2910,"56d86003-0835-46e2-b766-192490a9a64c",35,
5020,"990dc6bc-130f-4c06-9426-77facec44c92",15,
2020,"6e4f2070-3216-45cf-884a-414c481645d6",18,
2541,"a503f1ac-c172-41bc-91c7-d00d981b971f",4,
2225,"5e61366a-6adc-4b09-ad5b-55546bda1006",62,
2471,"8bfb4d07-5ff2-4941-a1dd-3db7f28abafa",75,
1541,"6499de8f-d6fa-4f19-8de9-3c75cb1b0d7f",6,
2206,"1c6351f8-7811-45ac-a403-ef1c6e1ab6ab",6,
4400,"1067914e-b629-4009-b3c0-affb0684dfe1",74,
5150,"6499de8f-d6fa-4f19-8de9-3c75cb1b0d7f",37,
2614,"db6ec3a8-7929-4be7-8fa4-e73358a374e6",54,
5261,"f1e9624a-b76f-4812-9e30-4478f79fbe44",52,
1872,"3781da27-7ad9-46d9-ae1a-8b70abe75288",73,
5404,"04f54863-2e55-406f-bcda-89d2d4c6c6ca",18,
1175,"1d18e716-c2d1-4297-bbf1-15abfd924050",4,
2460,"dd6fd493-2421-4152-b23c-c5bc12c4ed8d",58,
3345,"4a59ad7e-2a3d-42e3-9452-eaba0baf882f",70,
873,"c61b0c4f-6bdd-4329-bba8-d3fc43a9524e",10,
23,"e11f4b56-3141-4745-8861-69ff9544b17e",12,
3161,"eb00fca3-ac18-4e14-9edf-d26acbbdb55a",47,
4922,"ca8f933f-b9f1-443d-b415-c30f47643fa0",52,
1697,"8e8f25b2-5bc5-469a-8602-24215c6b454e",6,
2796,"4265dc7f-40a2-498a-bd39-13dedd48cc45",91,
3924,"c7abfd81-d3fc-4d8c-82e0-160e788c751f",22,
2859,"ebba9257-5c3c-46d8-8402-986ffbb0a265",5,
3438,"a562cc25-897f-48ec-9a58-8b19bf986d38",49,
2161,"76506a08-f13e-4fab-b05a-c9693ca4d0e4",67,
5124,"090339ee-0cd2-48bf-a94e-728635b58105",78,
4955,"c80e5ada-2490-490f-b2fb-3ce2e750c2a2",69,
4782,"7cf2b61f-c271-467c-ae30-6c53d37ec904",40,
1421,"a7de3a98-ba04-4741-a1e2-0fd50dfc081c",20,
539,"1564b0e4-c99e-43fe-a5cd-efcf107f4717",76,
5324,"8c77bf76-a9a8-4ead-8516-454d91fb3ed5",70,
3543,"4723e03e-3705-463f-bd04-7aad0ab9c3d2",98,
1935,"5eedbdd2-60d0-49a1-ba92-3b90477157db",49,
3976,"64884815-358e-400d-9df4-f305e76e0214",75,
224,"305e3183-98d2-49fa-a1f8-da820a41868c",47,
5298,"e38247bb-7b66-4222-9989-2ba192381e26",75,
3642,"ec5b88af-8bde-4c52-a531-ed074a5d9ecc",74,
673,"64884815-358e-400d-9df4-f305e76e0214",3,
2870,"15863722-9b3b-4edd-822e-f061b4fdbeef",94,
1695,"602a559b-c8a9-4c3e-abce-5e85a53e1d71",71,
3278,"e13f5c56-ac58-4273-a0af-c46fdb3eeb6c",88,
2027,"ea07f2bf-3616-48a5-9b2c-c63c49b8bf16",59,
4577,"bf656692-6f72-438e-bcba-b0722be0ede3",92,
4402,"5314597d-5480-42ff-82ad-fd09ad3b22bf",41,
904,"0fee6305-2bf1-4e33-9795-44d1950086e6",71,
634,"4ccb3865-62ff-4f52-82b0-70c1157e4ac0",34,
4060,"9ab6763d-5275-4b40-9a03-137df7a96c6c",17,
3408,"5c32b6d7-6cc0-4778-8366-498aaa4c5b49",35,
3406,"aaccc78d-1ea9-4c6d-a862-7e939e374e5b",71,
1113,"8bdb008a-6cec-4028-a84b-7b003ad70758",17,
527,"88a46d5d-67d4-4531-ab73-1eb4fa8825bb",47,
1336,"956d1b92-3b13-4afd-8d25-eef10bbd9462",87,
785,"83cbe135-5520-41a0-a1fe-e44aeb979dc8",43,
673,"63f88bb8-e00e-4867-b5ad-752ebc7df23b",57,
758,"197c2c6e-216a-4e9f-b8f0-0198b025bc2b",48,
3334,"c0bea226-ccd1-4350-8779-6e6f419081d6",63,
2242,"dfd73368-89d0-468d-9a19-3fda28eab167",27,
2214,"fc8029c2-d820-4407-aec2-2a1c07fdb2ca",55,
3640,"0df49848-d35c-4856-936c-9407e5acf817",24,
